5.9658,-1,-1
6.0133,-1,-1
6.0308,-1,-1
6.0952,-1,-1
6.1131,-1,-1
6.1575,-1,-1
6.1748,-1,-1
6.2043,-1,-1
6.2490,-1,-1
6.2792,-1,-1
6.3073,-1,-1
6.3368,-1,-1
6.3644,-1,-1
6.3975,-1,-1
6.4293,-1,-1
6.4957,-1,-1
6.5119,-1,-1
6.5412,-1,-1
6.5721,-1,-1
6.6058,-1,-1
6.6523,-1,-1
6.6704,-1,-1
6.7100,-1,-1
6.7487,-1,-1
6.7688,-1,-1
6.8138,-1,-1
6.8391,-1,-1
6.8907,-1,-1
6.9097,-1,-1
6.9408,-1,-1
6.9734,-1,-1
7.0208,-1,-1
7.0452,-1,-1
7.0845,-1,-1
7.1075,-1,-1
7.1433,-1,-1
7.1766,-1,-1
7.2020,-1,-1
7.2441,-1,-1
7.2932,-1,-1
7.3165,-1,-1
7.3406,-1,-1
7.3724,-1,-1
7.4054,-1,-1
7.4558,-1,-1
7.4761,-1,-1
7.5121,-1,-1
7.5433,-1,-1
7.5716,-1,-1
7.5999,-1,-1
7.6289,-1,-1
7.6793,-1,-1
7.7120,-1,-1
7.7482,-1,-1
7.7792,-1,-1
7.8110,-1,-1
7.8419,-1,-1
7.8710,-1,-1
7.9038,-1,-1
7.9344,-1,-1
7.9663,-1,-1
7.9986,-1,-1
8.0306,298,189
8.0755,294,191
8.1060,-1,-1
8.1419,-1,-1
8.1749,-1,-1
8.2062,-1,-1
8.2377,-1,-1
8.2867,-1,-1
8.3040,-1,-1
8.3518,-1,-1
8.3691,-1,-1
8.4177,-1,-1
8.4336,-1,-1
8.4951,-1,-1
8.5128,-1,-1
8.5418,-1,-1
8.5920,-1,-1
8.6095,-1,-1
8.6494,-1,-1
8.6888,-1,-1
8.7048,-1,-1
8.7397,-1,-1
8.7656,-1,-1
8.7995,-1,-1
8.8301,-1,-1
8.8782,-1,-1
8.9105,-1,-1
8.9428,-1,-1
8.9780,-1,-1
9.0077,-1,-1
9.0373,-1,-1
9.0703,-1,-1
9.1023,-1,-1
9.1346,-1,-1
9.1846,-1,-1
9.2004,-1,-1
9.2324,-1,-1
9.2770,-1,-1
9.3146,-1,-1
9.3402,-1,-1
9.3728,-1,-1
9.4047,-1,-1
9.4522,-1,-1
9.4792,-1,-1
9.5127,-1,-1
9.5404,-1,-1
9.5721,-1,-1
9.5979,-1,-1
9.6455,-1,-1
9.6779,-1,-1
9.7230,-1,-1
9.7441,-1,-1
9.7761,-1,-1
9.8090,-1,-1
9.8369,-1,-1
9.8694,-1,-1
9.9078,-1,-1
9.9393,-1,-1
9.9719,-1,-1
10.0010,-1,-1
10.0436,-1,-1
10.0934,-1,-1
10.1109,-1,-1
10.1490,-1,-1
10.1750,-1,-1
10.2050,-1,-1
10.2419,-1,-1
10.2844,-1,-1
10.3026,-1,-1
10.3489,-1,-1
10.3723,-1,-1
10.4081,-1,-1
10.4300,-1,-1
10.4770,-1,-1
10.5268,-1,-1
10.5435,-1,-1
10.5725,-1,-1
10.6046,-1,-1
10.6557,-1,-1
10.6723,-1,-1
10.7018,-1,-1
10.7492,-1,-1
10.7721,-1,-1
10.8142,-1,-1
10.8311,-1,-1
10.8766,-1,-1
10.9252,-1,-1
10.9425,-1,-1
10.9856,-1,-1
11.0069,-1,-1
11.0535,-1,-1
11.0766,-1,-1
11.1010,-1,-1
11.1378,-1,-1
11.1825,-1,-1
11.2012,265,249
11.2344,268,246
11.2851,270,244
11.3174,274,243
11.3441,277,242
11.3714,279,241
11.4035,280,240
11.4363,280,240
11.4781,280,240
11.5024,280,241
11.5324,280,241
11.5618,281,241
11.6061,281,242
11.6303,282,242
11.6797,283,242
11.7183,283,242
11.7411,284,242
11.7759,284,243
11.8015,284,243
11.8443,284,243
11.8666,284,243
11.9120,284,243
11.9397,284,243
11.9642,284,243
11.9943,284,243
12.0394,284,243
12.0853,284,244
12.1188,285,244
12.1394,285,244
12.1814,285,244
12.2060,285,244
12.2470,286,244
12.2789,286,245
12.3065,287,245
12.3432,287,245
12.3748,288,245
12.4066,288,245
12.4293,288,244
12.4757,289,243
12.5192,289,242
12.5433,290,242
12.5721,291,241
12.6040,292,241
12.6390,293,242
12.6798,294,243
12.7035,296,244
12.7322,296,247
12.7635,296,251
12.7937,294,255
12.8329,290,259
12.8757,286,262
12.9168,280,263
12.9463,276,261
12.9694,-1,-1
13.0239,-1,-1
13.0401,-1,-1
13.0851,-1,-1
13.1041,284,237
13.1305,290,234
13.1755,297,234
13.2050,302,237
13.2313,305,242
13.2771,-1,-1
13.3159,-1,-1
13.3592,-1,-1
13.3749,-1,-1
13.4239,-1,-1
13.4404,-1,-1
13.4863,-1,-1
13.5035,-1,-1
13.5384,-1,-1
13.5723,-1,-1
13.5972,-1,-1
13.6486,-1,-1
13.6802,287,255
13.7194,291,254
13.7467,294,255
13.7719,-1,-1
13.8146,294,259
13.8355,292,262
13.8806,290,263
13.8998,289,264
13.9429,288,264
13.9721,287,264
13.9947,287,263
14.0266,286,262
14.0787,285,262
14.1197,284,262
14.1488,283,261
14.1793,282,262
14.2034,282,262
14.2482,282,262
14.2715,282,262
14.3110,283,263
14.3390,284,263
14.3739,285,263
14.4029,286,263
14.4390,287,263
14.4759,289,263
14.5079,291,263
14.5517,292,263
14.5750,293,263
14.6090,294,263
14.6480,295,264
14.6709,294,264
14.7110,294,264
14.7382,293,265
14.7689,292,265
14.8083,291,265
14.8264,290,265
14.8736,289,266
14.9055,288,266
14.9521,287,266
14.9771,287,267
15.0151,286,267
15.0377,286,268
15.0664,286,270
15.0996,285,272
15.1441,285,275
15.1679,285,278
15.2069,285,282
15.2297,285,285
15.2795,285,289
15.3089,285,292
15.3521,285,295
15.3794,284,298
15.4024,284,300
15.4406,284,302
15.4757,284,305
15.5052,284,307
15.5441,284,308
15.5743,284,309
15.5992,284,310
15.6283,284,311
15.6853,284,311
15.7144,284,311
15.7410,284,311
15.7718,284,310
15.8090,284,310
15.8337,284,309
15.8728,284,308
15.9064,284,308
15.9303,284,307
15.9619,284,306
16.0073,284,305
16.0309,283,304
16.0757,283,303
16.1071,282,302
16.1527,281,301
16.1754,280,300
16.2138,280,298
16.2369,279,296
16.2759,279,294
16.3125,280,292
16.3433,280,289
16.3757,280,287
16.4083,280,285
16.4308,281,283
16.4875,281,280
16.5093,281,278
16.5506,282,277
16.5736,283,275
16.6159,283,273
16.6368,284,271
16.6756,285,269
16.7043,287,267
16.7363,288,265
16.7688,290,263
16.8007,291,261
16.8296,292,259
16.8797,293,257
16.9057,294,255
16.9380,294,253
16.9816,293,250
17.0024,292,248
17.0470,291,247
17.0778,291,246
17.1093,290,245
17.1443,290,244
17.1714,290,244
17.2069,289,245
17.2311,288,246
17.2880,287,247
17.3085,286,248
17.3391,285,249
17.3842,284,250
17.4046,283,250
17.4445,282,251
17.4757,282,253
17.5110,281,254
17.5323,281,254
17.5752,280,255
17.6068,280,256
17.6294,280,257
17.6794,280,257
17.7062,280,258
17.7381,281,259
17.7701,281,259
17.8019,282,261
17.8342,282,262
17.8667,283,263
17.8981,283,266
17.9411,284,268
17.9633,285,270
18.0068,285,272
18.0385,285,274
18.0865,286,276
18.1095,286,278
18.1390,286,280
18.1837,287,282
18.2076,286,283
18.2469,286,285
18.2739,286,286
18.3049,286,288
18.3452,286,289
18.3652,285,290
18.4010,285,290
18.4397,-1,-1
18.4957,284,287
18.5074,284,285
18.5380,284,282
18.5840,284,280
18.6108,284,278
18.6468,284,275
18.6789,284,273
18.7069,284,272
18.7313,284,270
18.7624,284,268
18.8086,284,267
18.8312,284,266
18.8737,284,265
18.9101,284,265
18.9379,283,264
18.9830,283,264
19.0161,283,264
19.0442,283,263
19.0698,282,263
19.1143,282,263
19.1402,282,264
19.1662,282,264
19.1982,284,267
19.2405,288,273
19.2867,-1,-1
19.3135,-1,-1
19.3437,-1,-1
19.3931,-1,-1
19.4094,-1,-1
19.4386,-1,-1
19.4884,-1,-1
19.5048,-1,-1
19.5531,-1,-1
19.5689,-1,-1
19.5973,-1,-1
19.6343,-1,-1
19.6973,-1,-1
19.7132,-1,-1
19.7414,-1,-1
19.7912,-1,-1
19.8134,-1,-1
19.8380,-1,-1
19.8700,-1,-1
19.9184,-1,-1
19.9388,-1,-1
19.9649,-1,-1
19.9975,-1,-1
20.0293,-1,-1
20.0780,-1,-1
20.1091,-1,-1
20.1605,-1,-1
20.1828,-1,-1
20.2219,-1,-1
20.2421,-1,-1
20.2724,-1,-1
20.3064,-1,-1
20.3564,-1,-1
20.3727,-1,-1
20.3977,-1,-1
20.4364,-1,-1
20.4973,-1,-1
20.5136,-1,-1
20.5592,-1,-1
20.5765,-1,-1
20.6212,-1,-1
20.6469,-1,-1
20.6706,-1,-1
20.7157,-1,-1
20.7387,-1,-1
20.7839,-1,-1
20.8002,-1,-1
20.8463,-1,-1
20.8768,-1,-1
20.9091,-1,-1
20.9422,-1,-1
20.9738,-1,-1
21.0241,-1,-1
21.0474,-1,-1
21.0862,-1,-1
21.1166,-1,-1
21.1399,-1,-1
21.1661,-1,-1
21.1979,-1,-1
21.2300,-1,-1
21.2971,-1,-1
21.3130,-1,-1
21.3525,-1,-1
21.3774,-1,-1
21.4262,-1,-1
21.4404,-1,-1
21.4697,-1,-1
21.5195,-1,-1
21.5424,-1,-1
21.5658,-1,-1
21.6154,-1,-1
21.6321,-1,-1
21.6974,-1,-1
21.7132,-1,-1
21.7576,-1,-1
21.7752,-1,-1
21.8072,-1,-1
21.8382,-1,-1
21.8707,-1,-1
21.9012,-1,-1
21.9336,-1,-1
21.9654,-1,-1
22.0020,-1,-1
22.0431,-1,-1
22.0773,-1,-1
22.1094,-1,-1
22.1415,-1,-1
22.1734,-1,-1
22.2052,-1,-1
22.2432,-1,-1
22.2695,-1,-1
22.3014,-1,-1
22.3334,-1,-1
22.3654,-1,-1
22.3973,-1,-1
22.4303,-1,-1
22.4819,-1,-1
22.5282,-1,-1
22.5435,-1,-1
22.5931,-1,-1
22.6090,-1,-1
22.6590,-1,-1
22.6754,-1,-1
22.7017,-1,-1
22.7351,-1,-1
22.7809,-1,-1
22.7995,-1,-1
22.8296,-1,-1
22.8859,-1,-1
22.9184,-1,-1
22.9561,-1,-1
22.9755,-1,-1
23.0055,-1,-1
23.0514,-1,-1
23.0806,-1,-1
23.1041,-1,-1
23.1401,-1,-1
23.1687,-1,-1
23.2176,-1,-1
23.2336,-1,-1
23.2974,-1,-1
23.3133,-1,-1
23.3576,-1,-1
23.3751,-1,-1
23.4051,-1,-1
23.4374,-1,-1
23.4693,-1,-1
23.5219,-1,-1
23.5375,-1,-1
23.5661,-1,-1
23.5973,-1,-1
23.6292,-1,-1
23.6771,-1,-1
23.7176,-1,-1
23.7416,-1,-1
23.7772,-1,-1
23.8234,-1,-1
23.8400,-1,-1
23.8747,-1,-1
23.9150,-1,-1
23.9490,-1,-1
23.9682,-1,-1
24.0004,-1,-1
24.0491,-1,-1
24.0919,-1,-1
24.1178,-1,-1
24.1539,-1,-1
24.1784,-1,-1
24.2241,-1,-1
24.2470,-1,-1
24.2706,-1,-1
24.3157,-1,-1
24.3447,-1,-1
24.3730,-1,-1
24.3990,-1,-1
24.4314,-1,-1
24.4975,-1,-1
24.5132,-1,-1
24.5561,-1,-1
24.5734,-1,-1
24.6052,-1,-1
24.6438,-1,-1
24.6693,-1,-1
24.7196,-1,-1
24.7426,-1,-1
24.7657,-1,-1
24.7973,-1,-1
24.8296,-1,-1
24.8787,-1,-1
24.9256,-1,-1
24.9415,-1,-1
24.9884,-1,-1
25.0071,-1,-1
25.0377,-1,-1
25.0873,-1,-1
25.1045,-1,-1
25.1504,-1,-1
25.1676,-1,-1
25.2118,-1,-1
25.2318,-1,-1
25.2775,-1,-1
25.3136,-1,-1
25.3595,-1,-1
25.3766,-1,-1
25.4239,-1,-1
25.4470,-1,-1
25.4694,-1,-1
25.5217,-1,-1
25.5377,-1,-1
25.5804,-1,-1
25.5994,-1,-1
25.6291,-1,-1
25.6973,-1,-1
25.7133,-1,-1
25.7452,-1,-1
25.7804,-1,-1
25.8266,-1,-1
25.8421,-1,-1
25.8760,-1,-1
25.9170,-1,-1
25.9451,-1,-1
25.9761,-1,-1
25.9983,-1,-1
26.0289,-1,-1
26.0951,-1,-1
26.1111,-1,-1
26.1564,-1,-1
26.1808,-1,-1
26.2055,-1,-1
26.2382,-1,-1
26.2704,-1,-1
26.3018,-1,-1
26.3340,-1,-1
26.3865,-1,-1
26.4020,-1,-1
26.4466,-1,-1
26.4951,-1,-1
26.5133,-1,-1
26.5538,-1,-1
26.5746,-1,-1
26.6150,-1,-1
26.6573,-1,-1
26.6733,-1,-1
26.7013,-1,-1
26.7331,-1,-1
26.7651,-1,-1
26.8216,-1,-1
26.8342,-1,-1
26.8913,-1,-1
26.9104,-1,-1
26.9613,-1,-1
26.9817,-1,-1
27.0201,-1,-1
27.0403,-1,-1
27.0693,-1,-1
27.1196,-1,-1
27.1370,-1,-1
27.1652,-1,-1
27.1979,-1,-1
27.2487,-1,-1
27.2831,-1,-1
27.3246,-1,-1
27.3442,-1,-1
27.3738,-1,-1
27.4052,-1,-1
27.4631,-1,-1
27.4775,-1,-1
27.5018,-1,-1
27.5366,-1,-1
27.5661,-1,-1
27.5973,-1,-1
27.6295,-1,-1
27.6784,-1,-1
27.7108,-1,-1
27.7420,-1,-1
27.7857,-1,-1
27.8095,-1,-1
27.8522,-1,-1
27.8804,-1,-1
27.9026,-1,-1
27.9349,-1,-1
27.9654,-1,-1
28.0154,-1,-1
28.0325,-1,-1
28.0938,-1,-1
28.1145,-1,-1
28.1421,-1,-1
28.1736,-1,-1
28.2079,-1,-1
28.2379,-1,-1
28.2700,-1,-1
28.3018,-1,-1
28.3339,-1,-1
28.3669,-1,-1
28.4174,-1,-1
28.4332,-1,-1
28.4774,-1,-1
28.5099,-1,-1
28.5422,-1,-1
28.5746,-1,-1
28.6055,-1,-1
28.6378,-1,-1
28.6898,-1,-1
28.7056,-1,-1
28.7569,-1,-1
28.7728,-1,-1
28.8078,-1,-1
28.8304,-1,-1
28.8928,-1,-1
28.9204,-1,-1
28.9525,-1,-1
28.9758,-1,-1
29.0064,-1,-1
29.0412,-1,-1
29.0846,-1,-1
29.1049,-1,-1
29.1368,-1,-1
29.1674,-1,-1
29.2156,-1,-1
29.2305,-1,-1
29.2792,-1,-1
29.3102,-1,-1
29.3618,-1,-1
29.3806,-1,-1
29.4072,-1,-1
29.4538,-1,-1
29.4717,-1,-1
29.5042,-1,-1
29.5343,-1,-1
29.5671,-1,-1
29.6162,-1,-1
29.6355,-1,-1
29.6797,-1,-1
29.7215,-1,-1
29.7436,-1,-1
29.7756,-1,-1
29.8058,-1,-1
29.8399,-1,-1
29.8904,-1,-1
29.9038,-1,-1
29.9372,-1,-1
29.9661,-1,-1
30.0174,-1,-1
30.0354,-1,-1
30.0953,-1,-1
30.1162,-1,-1
30.1424,-1,-1
30.1739,-1,-1
30.2071,-1,-1
30.2380,-1,-1
30.2859,-1,-1
30.3042,-1,-1
30.3501,-1,-1
30.3668,-1,-1
30.4200,-1,-1
30.4328,-1,-1
30.4777,-1,-1
30.5267,-1,-1
30.5443,-1,-1
30.5962,-1,-1
30.6138,-1,-1
30.6388,-1,-1
30.6696,-1,-1
30.7021,-1,-1
30.7561,-1,-1
30.7692,-1,-1
30.8092,-1,-1
30.8313,-1,-1
30.8771,-1,-1
30.9109,-1,-1
30.9435,-1,-1
30.9755,-1,-1
31.0245,-1,-1
31.0436,-1,-1
31.0727,-1,-1
31.1029,-1,-1
31.1509,-1,-1
31.1758,-1,-1
31.1984,-1,-1
31.2335,-1,-1
31.2960,-1,-1
31.3127,-1,-1
31.3424,-1,-1
31.3906,-1,-1
31.4081,-1,-1
31.4390,-1,-1
31.4710,-1,-1
31.5047,-1,-1
31.5336,-1,-1
31.5826,-1,-1
31.6126,-1,-1
31.6315,-1,-1
31.6956,-1,-1
31.7123,-1,-1
31.7418,-1,-1
31.7931,-1,-1
31.8094,-1,-1
31.8421,-1,-1
31.8715,-1,-1
31.9172,-1,-1
31.9384,-1,-1
31.9811,-1,-1
32.0057,-1,-1
32.0294,-1,-1
32.0835,-1,-1
32.1106,-1,-1
32.1592,-1,-1
32.1767,-1,-1
32.2075,-1,-1
32.2420,-1,-1
32.2697,-1,-1
32.3066,-1,-1
32.3548,-1,-1
32.3699,-1,-1
32.3976,-1,-1
32.4299,-1,-1
32.4890,-1,-1
32.5131,-1,-1
32.5418,-1,-1
32.5934,-1,-1
32.6095,-1,-1
32.6409,-1,-1
32.6729,-1,-1
32.7142,-1,-1
32.7443,-1,-1
32.7688,-1,-1
32.8072,-1,-1
32.8494,-1,-1
32.8898,-1,-1
32.9109,-1,-1
32.9432,-1,-1
32.9742,-1,-1
33.0260,-1,-1
33.0422,-1,-1
33.0694,-1,-1
33.1201,-1,-1
33.1457,-1,-1
33.1690,-1,-1
33.2004,-1,-1
33.2464,-1,-1
33.2787,-1,-1
33.3249,-1,-1
33.3416,-1,-1
33.3779,-1,-1
33.4231,-1,-1
33.4406,-1,-1
33.4719,-1,-1
33.5042,-1,-1
33.5512,-1,-1
33.5672,-1,-1
33.6031,-1,-1
33.6505,-1,-1
33.6786,-1,-1
33.7181,-1,-1
33.7554,-1,-1
33.7840,-1,-1
33.8065,-1,-1
33.8384,-1,-1
33.8733,-1,-1
33.9207,-1,-1
33.9360,-1,-1
33.9791,-1,-1
34.0016,-1,-1
34.0417,-1,-1
34.0795,-1,-1
34.1146,-1,-1
34.1420,-1,-1
34.1935,-1,-1
34.2097,-1,-1
34.2376,-1,-1
34.2905,-1,-1
34.3046,-1,-1
34.3339,-1,-1
34.3838,-1,-1
34.4004,-1,-1
34.4294,-1,-1
34.4984,-1,-1
34.5137,-1,-1
34.5573,-1,-1
34.5754,-1,-1
34.6074,-1,-1
34.6376,-1,-1
34.6810,-1,-1
34.7022,-1,-1
34.7510,-1,-1
34.7680,-1,-1
34.7974,-1,-1
34.8338,-1,-1
34.8791,-1,-1
34.9267,-1,-1
34.9438,-1,-1
34.9753,-1,-1
35.0264,-1,-1
35.0422,-1,-1
35.0922,-1,-1
35.1067,-1,-1
35.1455,-1,-1
35.1662,-1,-1
35.1976,-1,-1
35.2296,-1,-1
35.2981,-1,-1
35.3140,-1,-1
35.3419,-1,-1
35.3895,-1,-1
35.4080,-1,-1
35.4554,-1,-1
35.4721,-1,-1
35.5177,-1,-1
35.5352,-1,-1
35.5821,-1,-1
35.6011,-1,-1
35.6316,-1,-1
35.6931,-1,-1
35.7123,-1,-1
35.7607,-1,-1
35.7769,-1,-1
35.8060,-1,-1
35.8552,-1,-1
35.8774,-1,-1
35.9013,-1,-1
35.9535,-1,-1
35.9688,-1,-1
36.0004,-1,-1
36.0310,-1,-1
36.0882,-1,-1
36.1293,-1,-1
36.1452,-1,-1
36.1738,-1,-1
36.2100,-1,-1
36.2374,-1,-1
36.2721,-1,-1
36.3188,-1,-1
36.3386,-1,-1
36.3680,-1,-1
36.4000,-1,-1
36.4324,-1,-1
36.4979,-1,-1
36.5140,-1,-1
36.5447,-1,-1
36.5924,-1,-1
36.6080,-1,-1
36.6389,-1,-1
36.6740,-1,-1
36.7023,-1,-1
36.7395,-1,-1
36.7664,-1,-1
36.7987,-1,-1
36.8309,-1,-1
36.8877,-1,-1
36.9178,-1,-1
36.9639,-1,-1
36.9804,-1,-1
37.0054,-1,-1
37.0554,-1,-1
37.0722,-1,-1
37.1020,-1,-1
37.1402,-1,-1
37.1660,-1,-1
37.2137,-1,-1
37.2314,-1,-1
37.2947,-1,-1
37.3135,-1,-1
37.3676,-1,-1
37.3786,-1,-1
37.4053,-1,-1
37.4553,-1,-1
37.4727,-1,-1
37.5043,-1,-1
37.5388,-1,-1
37.5809,-1,-1
37.5993,-1,-1
37.6307,-1,-1
37.6984,-1,-1
37.7137,-1,-1
37.7423,-1,-1
37.7737,-1,-1
37.8054,-1,-1
37.8422,-1,-1
37.8694,-1,-1
37.9014,-1,-1
37.9356,-1,-1
37.9722,-1,-1
37.9987,-1,-1
38.0298,-1,-1
38.0979,-1,-1
38.1135,-1,-1
38.1429,-1,-1
38.1779,-1,-1
38.2235,-1,-1
38.2434,-1,-1
38.2697,-1,-1
38.3015,-1,-1
38.3537,-1,-1
38.3673,-1,-1
38.3990,-1,-1
38.4295,-1,-1
38.4773,-1,-1
38.5290,-1,-1
38.5452,-1,-1
38.5740,-1,-1
38.6063,-1,-1
38.6566,-1,-1
38.6736,-1,-1
38.7078,-1,-1
38.7346,-1,-1
38.7832,-1,-1
38.8005,-1,-1
38.8322,-1,-1
38.8794,-1,-1
38.9263,-1,-1
38.9444,-1,-1
38.9736,-1,-1
39.0113,-1,-1
39.0553,-1,-1
39.0726,-1,-1
39.1021,-1,-1
39.1537,-1,-1
39.1693,-1,-1
39.2003,-1,-1
39.2340,-1,-1
39.2788,-1,-1
39.3245,-1,-1
39.3417,-1,-1
39.3788,-1,-1
39.4076,-1,-1
39.4383,-1,-1
39.4903,-1,-1
39.5052,-1,-1
39.5352,-1,-1
39.5807,-1,-1
39.6011,-1,-1
39.6505,-1,-1
39.6788,-1,-1
39.7112,-1,-1
39.7454,-1,-1
39.7869,-1,-1
39.8053,-1,-1
39.8425,-1,-1
39.8960,-1,-1
39.9100,-1,-1
39.9334,-1,-1
39.9848,-1,-1
40.0016,-1,-1
40.0448,-1,-1
40.0808,-1,-1
40.1165,-1,-1
40.1816,-1,-1
40.2480,-1,-1
40.3033,-1,-1
40.3856,-1,-1
40.4325,-1,-1
40.5151,-1,-1
40.5935,-1,-1
40.6409,-1,-1
40.7115,-1,-1
40.7844,-1,-1
40.8489,-1,-1
40.9286,-1,-1
40.9929,-1,-1
41.0586,-1,-1
41.1219,-1,-1
41.1688,-1,-1
41.2492,-1,-1
41.3126,-1,-1
41.3759,-1,-1
41.4580,-1,-1
41.5142,-1,-1
41.5654,-1,-1
41.6356,-1,-1
41.7288,-1,-1
41.7935,-1,-1
41.8417,-1,-1
41.9031,-1,-1
41.9842,-1,-1
42.0295,-1,-1
42.1127,-1,-1
42.1757,-1,-1
42.2545,-1,-1
42.3163,-1,-1
42.3706,-1,-1
42.4304,-1,-1
42.5111,-1,-1
42.5933,-1,-1
42.6390,-1,-1
42.7247,-1,-1
42.7654,-1,-1
42.8454,-1,-1
42.9099,-1,-1
42.9819,-1,-1
43.0484,-1,-1
43.1020,-1,-1
43.1681,-1,-1
43.2339,-1,-1
43.3147,-1,-1
43.3835,-1,-1
43.4559,-1,-1
43.5046,-1,-1
43.5676,-1,-1
43.6303,-1,-1
43.7152,-1,-1
43.7742,-1,-1
43.8541,-1,-1
43.9023,-1,-1
43.9681,-1,-1
44.0323,-1,-1
44.0968,-1,-1
44.1779,-1,-1
44.2509,-1,-1
44.3029,-1,-1
44.3854,-1,-1
44.4476,-1,-1
44.4948,-1,-1
44.5917,-1,-1
44.6583,-1,-1
44.7204,-1,-1
44.7811,-1,-1
44.8325,-1,-1
44.9046,-1,-1
44.9935,-1,-1
45.0402,-1,-1
45.1087,-1,-1
45.1655,-1,-1
45.2490,-1,-1
45.2948,-1,-1
45.3783,-1,-1
45.4421,-1,-1
45.5175,-1,-1
45.5663,-1,-1
45.6491,-1,-1
45.7000,-1,-1
45.7735,-1,-1
45.8458,-1,-1
45.9081,-1,-1
45.9819,-1,-1
46.0441,-1,-1
46.1012,-1,-1
46.1787,-1,-1
46.2375,-1,-1
46.3238,-1,-1
46.3857,-1,-1
46.4497,-1,-1
46.4973,-1,-1
46.5738,-1,-1
46.6555,-1,-1
46.7224,-1,-1
46.7837,-1,-1
46.8452,-1,-1
46.9112,-1,-1
46.9910,-1,-1
47.0376,-1,-1
47.1069,-1,-1
47.1868,-1,-1
47.2406,-1,-1
47.2943,-1,-1
47.3739,-1,-1
47.4377,-1,-1
47.5041,-1,-1
47.5738,-1,-1
